CodeSection,count,coverage_pct
2026-05-25 00:00:00,8,99.53754268646755
24-33,8,99.53842083944839
24-12,8,99.53929899242922
18.2-88,8,99.54017714541006
40-17,8,99.5410552983909
18.2-480,8,99.54193345137173
18.2-248(G),8,99.54281160435256
46.2-706,8,99.5436897573334
4.1-302,8,99.54456791031424
46-182,8,99.54544606329507
46.2-816.1,8,99.5463242162759
18.2-108.01(A),8,99.54720236925674
"18.2-61(A,I)",8,99.54808052223758
A.18.2-95,8,99.54895867521842
19.2-152.10,8,99.54983682819925
B.46.2-862,8,99.55071498118008
18.2-60(A)(1),8,99.55159313416092
3.2-6540.1,8,99.55247128714176
46.2-843,8,99.55334944012259
A.18.2-91,8,99.55422759310342
33.1-346,8,99.55510574608427
23-7.3(18.2-460,8,99.5559838990651
10-42,8,99.55686205204593
19.2-303.2,8,99.55774020502676
21-1/46.2-835,8,99.5586183580076
18.2-456(A6),8,99.55949651098844
46.2-341.24,8,99.56037466396927
21-1/46.2-1094,8,99.5612528169501
2026-06-25 00:00:00,8,99.56213096993095
46.2-873,8,99.56300912291178
18.2-251.5,8,99.56388727589261
16.1-278.16,8,99.56476542887346
16.1-291,8,99.56564358185429
21-1/46.2-853,8,99.56652173483512
8-70,8,99.56739988781595
18.2-107,8,99.5682780407968
2020-05-7-4,8,99.56915619377763
46-42,8,99.57003434675846
18.2-22/47,8,99.5709124997393
13.1-502,8,99.57179065272014
18.2-67.3(A)(3),8,99.57266880570097
13-200,8,99.5735469586818
2026-10-06 00:00:00,8,99.57442511166263
3.2-6518,7,99.57519349552086
46.2-818(1),7,99.57596187937911
18.2-251.3,7,99.57673026323734
21-1/46.2-1095,7,99.57749864709557
29-8,7,99.5782670309538
18.2-22/18.2-90,7,99.57903541481203
23-7.3,7,99.57980379867026
29.1-525,7,99.58057218252848
21-1/46.2-826,7,99.58134056638671
25-191,7,99.58210895024494
21-1/46.2-1030,7,99.58287733410319
22.1-289.027(3),7,99.58364571796142
24-7,7,99.58441410181965
55.1-2838,7,99.58518248567788
18.2-464,7,99.5859508695361
18.2-60.4(C),7,99.58671925339434
27-10,7,99.58748763725256
4-243,7,99.5882560211108
18.2-196.1,7,99.58902440496902
27-67,7,99.58979278882725
46.2-834,7,99.5905611726855
18.2-57.2(A),7,99.59132955654373
28-27,7,99.59209794040196
46.2-656,7,99.59286632426019
"18.2-137(B,II)",7,99.59363470811842
18.2-160.1,7,99.59440309197664
19.1-52,7,99.59517147583487
53.1-203(6),7,99.5959398596931
2026-04-21 00:00:00,7,99.59670824355133
5-79,7,99.59747662740956
18.2-113,7,99.5982450112678
Z.18.2-32,7,99.59901339512604
46.2-805,7,99.59978177898427
23-10(18.2-415),7,99.6005501628425
74-73,7,99.60131854670072
29.1-738,7,99.60208693055895
19.2-82,7,99.60285531441718
10-3-0874,7,99.60362369827541
10.1-1418.2,7,99.60439208213364
13.1-507,7,99.60516046599187
4.1-300,7,99.60592884985012
46.2-335,7,99.60669723370835
18.2-97.1,7,99.60746561756658
5-25,7,99.6082340014248
18.2-67.3(A)(5),7,99.60900238528303
18.2-137(B)(II),7,99.60977076914126
612.13,7,99.6105391529995
19.2-128 (C),7,99.61130753685772
18.2-25/18.2-31,7,99.61207592071595
24-258,7,99.6128443045742
6-50,7,99.61361268843243
53.1-203(4),7,99.61438107229066
18.2-195(1)(A),7,99.61514945614888
25-656.2,6,99.61580807088451
18.2-26/18.2-89,6,99.61646668562014
46.2-817A,6,99.61712530035577
6.1-79,6,99.6177839150914
18.2-22/18.2-32,6,99.61844252982702
21-1/46.2-716,6,99.61910114456263
3.2-6540.1(D),6,99.61975975929826
40-3,6,99.62041837403389
46.2-1543,6,99.62107698876952
5-77,6,99.62173560350514
16-8-12,6,99.62239421824077
18.2-428,6,99.6230528329764
29.1-530.1,6,99.62371144771203
18.1-44,6,99.62437006244765
18.2-102.1,6,99.62502867718328
4-185,6,99.62568729191891
4-365,6,99.62634590665454
46.2-1163,6,99.62700452139016
13-62,6,99.62766313612579
4.1-313,6,99.62832175086142
18.2-58(4),6,99.62898036559704
14.2-16,6,99.62963898033267
18.2-195.1,6,99.6302975950683
46.2-1020,6,99.63095620980391
23-50,6,99.63161482453954
16-41.2,6,99.63227343927517
"18.2-61(A,1)",6,99.6329320540108
13-41,6,99.63359066874642
18.2-246,6,99.63424928348205
18.2-472,6,99.63490789821768
13-1-5,6,99.6355665129533
46.2-818,6,99.63622512768893
18.2-137(B),6,99.63688374242456
29.1-748,6,99.63754235716019
4-23,6,99.63820097189581
46.2-1063,6,99.63885958663144
18.2-110.1,6,99.63951820136707
46.2-889,6,99.6401768161027
62.1-194.1,6,99.64083543083832
4.1-318,6,99.64149404557395
18.2-510,6,99.64215266030958
18.2-248(D),6,99.6428112750452
6-28,6,99.64346988978082
18.2-105.2,6,99.64412850451644
3-47,6,99.64478711925207
18.2-324,6,99.6454457339877
18.2-311.2,6,99.64610434872333
18.2-456(A)(2),6,99.64676296345895
16-40,6,99.64742157819458
5-532,6,99.64808019293021
18.2-174.1,6,99.64873880766584
G.46.2-881,6,99.64939742240146
18.2-96(2),6,99.65005603713709
18.2-57(E),6,99.65071465187272
54-66,6,99.65137326660835
44-146.17,6,99.65203188134397
18.2-48(II),6,99.6526904960796
18.2-112.1,6,99.65334911081523
5-24,6,99.65400772555085
10-3-3,6,99.65466634028648
46.2-915.2,6,99.6553249550221
99VCC999.010,6,99.65598356975772
33.2-503,6,99.65664218449335
18.2-366(B),6,99.65730079922898
"18.2-192(1,A)",6,99.6579594139646
55-73,6,99.65861802870023
4 VAC20-720-80,6,99.65927664343586
13-61,5,99.65982548904888
16.1-285.1,5,99.66037433466191
5-543,5,99.66092318027492
19.2-123(D),5,99.66147202588795
18.2-456(A5),5,99.66202087150097
18.2-283.1,5,99.662569717114
21-1/46.2-817,5,99.66311856272702
21-1/46.2-613(1,5,99.66366740834003
5-533,5,99.66421625395306
38-3,5,99.66476509956608
18.2-460(C),5,99.66531394517911
18.2-26/18.2-32,5,99.66586279079213
23-31,5,99.66641163640514
21-1/46.2-1173,5,99.66696048201817
18.2-370(A)(1),5,99.6675093276312
18.2-414.1,5,99.66805817324422
18.2-77(A)(I),5,99.66860701885724
74-208,5,99.66915586447026
16.1-10,5,99.66970471008328
46.2-1239,5,99.6702535556963
2021-04-7.5,5,99.67080240130933
Z.18.2-91,5,99.67135124692234
A.18.2-51.2,5,99.67190009253537
46.2-822,5,99.67244893814839
18.2-46.5,5,99.67299778376142
46.2-861.1(A)C,5,99.67354662937444
4-307,5,99.67409547498745
A.46.2-894,5,99.67464432060048
46.2-903,5,99.6751931662135
18.2-52.2,5,99.67574201182653
46.2-923,5,99.67629085743955
18.2-329,5,99.67683970305256
38-3(18.2-280),5,99.67738854866559
46.2-1137,5,99.67793739427862
46.2-662,5,99.67848623989164
16-41.1,5,99.67903508550465
21-1/46.2-335,5,99.67958393111768
2026-05-21 00:00:00,5,99.6801327767307
28-29,5,99.68068162234373
46.2-116,5,99.68123046795675
46.2-1014.1,5,99.68177931356976
5.24,5,99.68232815918279
18.2-431,5,99.68287700479581
46.2-752,5,99.68342585040884
18.2-152.6,5,99.68397469602186
52-8.4,5,99.68452354163487
46.2-341.20:5,5,99.6850723872479
A.46.2-865.1,5,99.68562123286092
24.2-1004,5,99.68617007847395
18.2-146.1,5,99.68671892408697
A.46.2-1110,5,99.68726776969999
18.2-246.3(A),5,99.68781661531301
18.2-250(A)(B1),5,99.68836546092604
24-7602,5,99.68891430653906
7-7.1,5,99.68946315215207
46.2-818.2(E),5,99.6900119977651
4.1-322,5,99.69056084337812
46.2-371,5,99.69110968899115
19.2-358(E),5,99.69165853460417
18.2-29/18.2-61,5,99.69220738021718
4-47,5,99.69275622583021
18.2-193(1)(C),5,99.69330507144323
23-2,5,99.69385391705626
21-1/46.2-391,5,99.69440276266928
19.2-182.7,5,99.6949516082823
15-126,5,99.69550045389532
4.1-309,5,99.69604929950835
18.2-125,5,99.69659814512137
4-31,5,99.69714699073438
18.2-371.3,5,99.6976958363474
4-62 (3.2-6521),5,99.69824468196043
4-40 (3.2-6524),5,99.69879352757346
"18.2-67.2(A,2)",5,99.69934237318648
6-62,5,99.6998912187995
A.18.2-67.3,5,99.70044006441252
29.1-735,5,99.70098891002554
46.2-612(2),5,99.70153775563857
46.2-391D(2)(II,5,99.7020866012516
46.2-391D(2)(I),5,99.7026354468646
46.2-391D2I,5,99.70318429247763
18.2-46.1,5,99.70373313809066
24.2-1002.1,5,99.70428198370368
5-1 (36-106),5,99.70483082931669
40.1-29,5,99.70537967492972
18.2-67.10,5,99.70592852054274
18.2-26/370,5,99.70647736615577
9.1.N,5,99.70702621176879
14-10,5,99.7075750573818
33.2-503-4,4,99.70801413387223
29.1-519,4,99.70845321036265
21-1/46.2-1002,4,99.70889228685306
CIVIL IN NATURE,4,99.70933136334348
25-218,4,99.7097704398339
18.2-22/18.2-31,4,99.71020951632431
B.46.2-1110,4,99.71064859281474
21-1/46.2-341.7,4,99.71108766930514
21-1/46.2-1014,4,99.71152674579557
19.2-19,4,99.71196582228599
21-1/46.2-878.2,4,99.7124048987764
46.2-829,4,99.71284397526682
46.2-1010,4,99.71328305175724
23-7,4,99.71372212824765
18.2-248.1:1,4,99.71416120473808
19.2-182.3,4,99.7146002812285
18.2-67.3(A)(1),4,99.71503935771891
6.2-943,4,99.71547843420933
10.1-1143,4,99.71591751069974
4-96,4,99.71635658719016
58-16,4,99.71679566368059
13.1-1007,4,99.717234740171
10-45,4,99.71767381666142
46.2-866,4,99.71811289315184
18.2-456(4),4,99.71855196964225
54.1-1135,4,99.71899104613267
74-243,4,99.71943012262308
18.2-57.2(B),4,99.7198691991135
18.2-61(A)(III),4,99.72030827560393
3-2 (55.1-2820),4,99.72074735209434
18.2-414,4,99.72118642858476
18.2-374.3(B),4,99.72162550507518
B.46.2-804,4,99.72206458156559
18.2-248(C)(4),4,99.72250365805601
5-80,4,99.72294273454642
18.2-308.2:4,4,99.72338181103684
18.2-49,4,99.72382088752727
2020-05-10-1,4,99.72425996401768
18.2-308.1:1,4,99.7246990405081
19.2-305.1,4,99.72513811699852
14.2-81,4,99.72557719348893
58.1-3700,4,99.72601626997935
7.3.2,4,99.72645534646978
18.2-370(2),4,99.72689442296019
16.1-253.2(C),4,99.72733349945061
18.2-322,4,99.72777257594102
46.2-1105,4,99.72821165243144
46.2-926,4,99.72865072892186
21-1/46.2-1172,4,99.72908980541227
21-1/46.2-1003,4,99.7295288819027
7-46,4,99.72996795839312
18.2-58(3),4,99.73040703488353
21-1/18.2-268.3,4,99.73084611137395
23-14(18.2-415),4,99.73128518786436
21-1/46.2-865,4,99.73172426435478
31-10,4,99.7321633408452
40-3(B),4,99.73260241733561
29.1-703,4,99.73304149382604
22-67,4,99.73348057031646
18.2-32.2,4,99.73391964680687
74-11,4,99.73435872329729
29.1-738.01,4,99.7347977997877
18.2-477,4,99.73523687627812
18.2-374.3(A),4,99.73567595276855
58.1-348,4,99.73611502925895
54.1-3008,4,99.73655410574938
3.2-6531,4,99.7369931822398
46.2-720,4,99.73743225873021
46.2-1544,4,99.73787133522063
18.2-48.1,4,99.73831041171105
46.2-862(I),4,99.73874948820146
18.2-370.1(A),4,99.73918856469189
29-5,4,99.7396276411823
6.1-76,4,99.74006671767272
11.1-2,4,99.74050579416314
18.2-248(H)(5),4,99.74094487065355
18.2-26/18.2-63,4,99.74138394714397
19.2-129,4,99.7418230236344
23-32,4,99.7422621001248
23-32(A),4,99.74270117661523
78-158/78-153,4,99.74314025310564
46.2-1066,4,99.74357932959606
18.2-60.4(B),4,99.74401840608648
25-19,4,99.74445748257689
21-146.2-862,4,99.74489655906731
18.2-27/18.2-96,4,99.74533563555774
21-1/46.2-804(2,4,99.74577471204815
29.1-740,4,99.74621378853857
5-531,4,99.74665286502899
28.2-527,4,99.7470919415194
16.2-253.2,4,99.74753101800982
46.2-348,4,99.74797009450023
18.2-87,4,99.74840917099066
54.1-703,4,99.74884824748108
99VCC999.133,4,99.74928732397149
46.2-698,4,99.74972640046191
8.01-654,4,99.75016547695233
46.2-1550,4,99.75060455344274
74-436,4,99.75104362993316
46.2-1078.1,4,99.75148270642357
46.2-703(D)(2),4,99.751921782914
7-38,4,99.75236085940442
"18.2-61(A,III)",4,99.75279993589483
26.8,4,99.75323901238525
18.2-95(III),4,99.75367808887567
36.2-315,4,99.75411716536608
4-40,4,99.7545562418565
58.1-2273,4,99.75499531834691
"18.2-61 (A,I)",4,99.75543439483734
004-22,4,99.75587347132776
33.2-804,4,99.75631254781817
2021-04,4,99.75675162430859
18.2-374.1(B)(1,4,99.75719070079901
18.2-30,4,99.75762977728942
46.2-1060,4,99.75806885377985
4-74,4,99.75850793027027
2026-04-13 00:00:00,4,99.75894700676068
2026-04-12 00:00:00,4,99.7593860832511
18.2-52.1,4,99.75982515974151
19-2-306,4,99.76026423623193
26-34,4,99.76070331272236
46.2-1250,3,99.76103262009016
29.1-521 (10),3,99.76136192745798
4VAC15-90-231 B,3,99.76169123482579
21-1/18.2-96,3,99.76202054219361
21-1/46.2-820,3,99.76234984956142
25-166,3,99.76267915692922
21-1/46.2-722,3,99.76300846429704
21-1/46.2-896,3,99.76333777166485
5-501,3,99.76366707903267
21-1/46.2-802,3,99.76399638640048
49CFR396.17,3,99.7643256937683
46.2-1047,3,99.7646550011361
21-1/46.2-859,3,99.76498430850393
21-1/46.2-864,3,99.76531361587173
15.2-926,3,99.76564292323955
18.2-456(A),3,99.76597223060736
A.46.2-341.26:3,3,99.76630153797518
19.2-182.14,3,99.76663084534299
24-9,3,99.76696015271081
"18.2-248(C,4)",3,99.76728946007862
18.2-250(A)(B),3,99.76761876744644
46.2-335(D),3,99.76794807481424
A.46.2-704,3,99.76827738218206
18.2-308.012(A),3,99.76860668954987
18.2-50.3,3,99.76893599691768
46-3,3,99.7692653042855
10-62,3,99.7695946116533
4.1-317,3,99.76992391902112
18.2-25,3,99.77025322638893
3,3,99.77058253375675
19.2-182.15,3,99.77091184112456
3.2,3,99.77124114849238
46.2-341.8,3,99.77157045586019
18.2-51.4(B),3,99.771899763228
19.2-123D,3,99.77222907059581
13.23,3,99.77255837796363
6-58,3,99.77288768533144
18.2-128(B),3,99.77321699269926
46.2-810.1,3,99.77354630006707
CIVIL,3,99.77387560743489
18.2-504.1,3,99.7742049148027
46.2-391D2(I),3,99.77453422217052
3.2-6540 1(D),3,99.77486352953832
46.2-818.2(D),3,99.77519283690613
46.2-2130,3,99.77552214427395
4-66,3,99.77585145164176
46-15,3,99.77618075900958
46.2-859,3,99.77651006637738
19.-305,3,99.7768393737452
46.2-854,3,99.77716868111301
46.2-814,3,99.77749798848083
18.2-370(D)(I),3,99.77782729584864
3.2-1003,3,99.77815660321646
18.2-26/18.2-47,3,99.77848591058427
21-1/46.2-1066,3,99.77881521795209
49CFR396.3,3,99.7791445253199
21-1/46.2-328,3,99.77947383268771
A.46.2-803,3,99.77980314005552
"18.2-61(A,II)",3,99.78013244742334
16.1-133.1,3,99.78046175479115
18.2-460E,3,99.78079106215895
10-3-0875,3,99.78112036952677
18.2-46,3,99.78144967689458
18.2-271,3,99.7817789842624
29.1-738.03,3,99.78210829163021
4VAC15-370-50,3,99.78243759899803
29.1-702,3,99.78276690636584
18.2-190.2,3,99.78309621373366
19.2-354,3,99.78342552110146
46-135,3,99.78375482846928
5-21,3,99.78408413583709
58-165,3,99.78441344320491
29.1-702.1,3,99.78474275057272
B.46.2-852,3,99.78507205794054
28.2-1210,3,99.78540136530835
18.2-58(1),3,99.78573067267617
18.2-32.1,3,99.78605998004397
10.1-1455,3,99.7863892874118
18.2-308.1:4(B),3,99.7867185947796
18.2-204.2(C),3,99.7870479021474
37-4,3,99.78737720951523
18.2-192(1)(D),3,99.78770651688303
6-46,3,99.78803582425085
18.2-140,3,99.78836513161866
5.1-22,3,99.78869443898648
24-2,3,99.78902374635429
28.2-302.1,3,99.78935305372211
A.18.2-32,3,99.78968236108992
18.2-137(A),3,99.79001166845774
18.2-22/18.2-81,3,99.79034097582554
18.2-51/18.2-26,3,99.79067028319336
18.2-29/18.2-51,3,99.79099959056117
23-22.1(B),3,99.79132889792899
23-55,3,99.7916582052968
18.2-456 (A)(6),3,99.79198751266462
16-7,3,99.79231682003243
2026-05-24 00:00:00,3,99.79264612740023
18.2-36.2,3,99.79297543476805
5-544,3,99.79330474213586
23-8.1,3,99.79363404950368
21-1/46.2-888,3,99.79396335687149
2026-04-04 00:00:00,3,99.79429266423931
18.2-60.1,3,99.79462197160711
21-1/46.2-928,3,99.79495127897493
18.2-18,3,99.79528058634274
20-115,3,99.79560989371056
23-26,3,99.79593920107837
15-3-2,3,99.79626850844619
54.1-3102,3,99.796597815814
18.2-130.1,3,99.79692712318182
74-72,3,99.79725643054962
CZO 20-202,3,99.79758573791744
74-73 (74-4),3,99.79791504528525
18.1-214,3,99.79824435265307
10-256,3,99.79857366002088
10-70,3,99.79890296738868
34-189,3,99.7992322747565
18.2-429.1,3,99.79956158212431
92-146.2-707,3,99.79989088949213
43-9,3,99.80022019685994
28-30,3,99.80054950422776
4VAC15-90-231,3,99.80087881159557
46.2-1056,3,99.80120811896339
18.2-514C,3,99.8015374263312
28-9,3,99.80186673369901
46.2-341.26:3,3,99.80219604106682
6.1-76(A),3,99.80252534843464
4-23(A),3,99.80285465580245
4-62,3,99.80318396317027
14.1-54,3,99.80351327053808
2007-5 9.1,3,99.8038425779059
18.2-370.01,3,99.8041718852737
19.6-305,3,99.80450119264152
18.2-61A(III),3,99.80483050000933
46.2-391D2(II),3,99.80515980737714
46.2-391D2II,3,99.80548911474496
18.2-58(B)(2),3,99.80581842211276
18.2-135,3,99.80614772948059
59.1-92.13,3,99.80647703684839
18.2-206,3,99.80680634421621
A.46.2-817,3,99.80713565158402
46.2-341.20:7,3,99.80746495895184
18.2-96/104,3,99.80779426631965
18.2-1921A,3,99.80812357368747
13-27,3,99.80845288105527
32.1-276,3,99.8087821884231
6.1-77,3,99.8091114957909
49CFR395.8,3,99.80944080315872
2026-05-28 00:00:00,3,99.80977011052653
18.2-23(B),3,99.81009941789435
14-153,3,99.81042872526216
2026-06-13 00:00:00,3,99.81075803262996
18.2-317.1,3,99.81108733999778
4VAC15-430-30,3,99.81141664736559
13-10,3,99.81174595473341
35-143.1,3,99.81207526210122
18.2-306,3,99.81240456946904
5-77{C-IV},3,99.81273387683684
10-45 A4,3,99.81306318420467
21-1/18.2-103,3,99.81339249157247
46.2-1143,3,99.81372179894029
"18.2-370(D,II)",3,99.8140511063081
2026-12-17 00:00:00,3,99.81438041367592
8.7,2,99.81459995192112
46.2-819,2,99.81481949016633
46.2-2099.1,2,99.81503902841155
99VCC999.080,2,99.81525856665675
18.2-58/18.2-22,2,99.81547810490196
54.1-3469,2,99.81569764314717
21-1/46.2-1049,2,99.81591718139238
46.2-817 (B),2,99.81613671963758
25-226,2,99.8163562578828
21.1/46.2-613(1,2,99.816575796128
30-5,2,99.81679533437321
21-1/18.2-308,2,99.81701487261842
49CFR391.41A,2,99.81723441086363
21-1/46.2-1157,2,99.81745394910884
25-178,2,99.81767348735404
18.2-460 (E),2,99.81789302559926
A.46.2-858,2,99.81811256384447
18.2-456(6)(A),2,99.81833210208967
16.1-241.2,2,99.81855164033489
18.2-355(2),2,99.81877117858009
18.2-368,2,99.8189907168253
"18.2-67.3 (A,1)",2,99.81921025507052
29.1-523.1,2,99.81942979331572
18.2-57 (C),2,99.81964933156092
16.1-264,2,99.81986886980614
18.2-308.1(B),2,99.82008840805135
24-31,2,99.82030794629655
5-42,2,99.82052748454176
70-14,2,99.82074702278697
13-6,2,99.82096656103218
18.2-429(A),2,99.82118609927738
46.2-335(H),2,99.8214056375226
4.1-303,2,99.8216251757678
10.1-1142,2,99.82184471401301
18.1-213,2,99.82206425225823
18.2-433.2,2,99.82228379050343
B.46.2-819.1,2,99.82250332874864
18.2-308.2 AIII,2,99.82272286699386
18.2-32/22,2,99.82294240523906
15.2-1218,2,99.82316194348427
54-33 18.2-388,2,99.82338148172948
54-31(18.2-415),2,99.82360101997469
46.2-334.01,2,99.8238205582199
34-188,2,99.82404009646511
C.46.2-1095,2,99.82425963471032
4-244,2,99.82447917295552
7-43,2,99.82469871120072
46.2-1012,2,99.82491824944594
18.2-67.3(A4A),2,99.82513778769115
33.2-501,2,99.82535732593635
"18.2-67.3 (A,3)",2,99.82557686418157
6-94,2,99.82579640242677
4VAC20-752-30,2,99.82601594067198
54.1-3446,2,99.8262354789172
24-187,2,99.8264550171624
19.1-6,2,99.8266745554076
19-12,2,99.82689409365283
24-37,2,99.82711363189803
46.2-391D3,2,99.82733317014323
2020-05-2-1,2,99.82755270838845
14-155,2,99.82777224663366
4VAC5-30-130,2,99.82799178487886
18-1,2,99.82821132312408
46.2-1155,2,99.82843086136928
46.2-1057,2,99.82865039961449
23-22.1(A),2,99.8288699378597
25-54,2,99.82908947610491
18.2-67.3(A)(2),2,99.82930901435012
3.2-6500,2,99.82952855259532
20-86,2,99.82974809084054
18.2-308(A)(I),2,99.82996762908574
4VAC15-90-231A,2,99.83018716733095
10-68,2,99.83040670557617
3.2-6503(A)(6),2,99.83062624382137
25-293.1,2,99.83084578206658
4.1-1108,2,99.8310653203118
21-1/46.2-1242,2,99.831284858557
18.2-26/18.2-77,2,99.8315043968022
40-7,2,99.83172393504742
21-8,2,99.83194347329263
3.2-6540.04,2,99.83216301153783
7-48,2,99.83238254978305
18.2-308.1:6,2,99.83260208802825
19.2-456,2,99.83282162627346
18.2-57C,2,99.83304116451866
13-1-33,2,99.83326070276388
10-3-0833,2,99.83348024100908
53.1-149,2,99.83369977925429
10-3-1157,2,99.83391931749951
10-3-0804,2,99.83413885574471
NONE,2,99.83435839398992
999999,2,99.83457793223513
32-91,2,99.83479747048034
46.2-1104,2,99.83501700872554
46.2-391.01,2,99.83523654697076
19.1-53,2,99.83545608521597
3.2-6540.03,2,99.83567562346117
10-45(A),2,99.83589516170639
A.18.2-90,2,99.8361146999516
74-63,2,99.8363342381968
46.2-391D1,2,99.836553776442
5-71,2,99.83677331468722
3.2-6588,2,99.83699285293243
3.2-6539,2,99.83721239117763
9.1-147,2,99.83743192942285
16.1-13,2,99.83765146766805
18.2-346.01(II),2,99.83787100591326
18.2-456(2),2,99.83809054415848
18.2-357.1(A),2,99.83831008240368
A.46.2-855,2,99.83852962064888
10-306.1,2,99.8387491588941
8-310,2,99.83896869713931
46.2-1200.1,2,99.83918823538451
18.2-308.5,2,99.83940777362973
18.2-119.1,2,99.83962731187493
18.2-287.4(II),2,99.83984685012014
654.09,2,99.84006638836536
4VAC15-390-140,2,99.84028592661056
18.2-365,2,99.84050546485577
59.1-68.7,2,99.84072500310097
18.2-285,2,99.84094454134619
32-118,2,99.8411640795914
27-27,2,99.8413836178366
22.1-258,2,99.84160315608182
7-36,2,99.84182269432702
32.1-164,2,99.84204223257223
2.2-3103,2,99.84226177081744
28.2-516,2,99.84248130906265
86-13,2,99.84270084730785
3-19,2,99.84292038555307
3-22,2,99.84313992379828
35.2-43.3,2,99.84335946204348
29.1-530.2,2,99.8435790002887
28-12(18.2-388),2,99.8437985385339
26-116,2,99.84401807677911
52.1-203,2,99.84423761502433
"18.2-456 (A,5)",2,99.84445715326953
33-3,2,99.84467669151474
19.2-358(A),2,99.84489622975994
"18.2-456(A,5)",2,99.84511576800516
18.2-22/18.2-94,2,99.84533530625036
18.2-308.01,2,99.84555484449557
29.1-735.2,2,99.84577438274079
O,2,99.84599392098599
2026-06-28 00:00:00,2,99.8462134592312
25-49,2,99.84643299747641
21-146.2-613,2,99.84665253572162
18.2-95/18.2-23,2,99.84687207396682
4VAC20-270-40,2,99.84709161221204
21-1/46.2-845,2,99.84731115045724
23-7(B),2,99.84753068870245
21-1/46.2-329,2,99.84775022694767
21.1/46.2-862,2,99.84796976519287
21-1/46.2-846,2,99.84818930343808
21-1/46.2-861.1,2,99.84840884168328
18.2-266/18.2-2,2,99.8486283799285
18.2-407,2,99.8488479181737
29.1-738.2,2,99.84906745641891
28.2-231,2,99.84928699466413
"18.2-137(B,I)",2,99.84950653290933
17-164,2,99.84972607115454
18.2-200,2,99.84994560939975
14-2,2,99.85016514764496
2026-04-16 00:00:00,2,99.85038468589016
18-231,2,99.85060422413538
50-33,2,99.85082376238059
53.1-37,2,99.85104330062579
2021-04-7-5,2,99.85126283887101
46.2-1112,2,99.85148237711621
46.2-1553,2,99.85170191536142
B.18.2-472.1,2,99.85192145360664
2026-04-09 00:00:00,2,99.85214099185184
G.46.2-871,2,99.85236053009704
22-562,2,99.85258006834225
4-36,2,99.85279960658747
18-30.1,2,99.85301914483267
18.2-461(I),2,99.85323868307788
46-156,2,99.8534582213231
20-101(C),2,99.8536777595683
18.2-371(I),2,99.8538972978135
18.2-308.3,2,99.85411683605872
18.1-215,2,99.85433637430393
2026-05-29 00:00:00,2,99.85455591254913
2026-10-03 00:00:00,2,99.85477545079435
92-146.2-1158,2,99.85499498903955
46.2-851,2,99.85521452728476
5-138,2,99.85543406552998
5-168,2,99.85565360377518
18.2-61(A),2,99.85587314202039
18.2-60.3(A),2,99.8560926802656
18.11,2,99.85631221851081
40-1.1,2,99.85653175675601
36.2-522,2,99.85675129500122
G.18.2-266,2,99.85697083324644
21-207,2,99.85719037149164
46.2-905,2,99.85740990973684
46.2-1015,2,99.85762944798206
18.2-22/58,2,99.85784898622727
18.2-22/53.1,2,99.85806852447247
18.2-22/95,2,99.85828806271769
0180-9-2,2,99.8585076009629
18.2-143,2,99.8587271392081
2026-05-01 00:00:00,2,99.85894667745332
18.2-248C,2,99.85916621569852
13-1-37,2,99.85938575394373
13-103,2,99.85960529218895
28-12,2,99.85982483043415
25-387,2,99.86004436867935
19.2-266,2,99.86026390692457
24-253,2,99.86048344516978
15.2-2209,2,99.86070298341498
62.1-44.34:20,2,99.86092252166019
6-2B,2,99.8611420599054
24-40,2,99.86136159815061
6-13,2,99.86158113639581
46.2-819.4,2,99.86180067464103
3.2-5407,2,99.86202021288624
14-54,2,99.86223975113144
18.2-67.3(A)(4),2,99.86245928937666
"2007-5, 9.1",2,99.86267882762186
18.2-370(D)(II),2,99.86289836586707
"18.2-370(A,4)",2,99.86311790411229
"18.2-370(A,1)",2,99.86333744235749
19.2-350,2,99.8635569806027
14.2-17,2,99.86377651884791
29.1-808,2,99.86399605709312
20-69,2,99.86421559533832
18.2-26/58,2,99.86443513358353
19.2-306(B),2,99.86465467182875
B.46.2-348,2,99.86487421007395
2021-4-7-4,2,99.86509374831915
46.2-855,2,99.86531328656437
46.2-391D(2)I,2,99.86553282480958
12-25,2,99.86575236305478
46.2-391D(2)II,2,99.8659719013
46.2-1038,2,99.8661914395452
19.2-358 (E),2,99.86641097779041
2026-03-30 00:00:00,2,99.86663051603563
25-14,2,99.86685005428083
54.2-3466,2,99.86706959252604
37.2-918,2,99.86728913077125
2007-5 5.1,2,99.86750866901646
54.1-2902,2,99.86772820726166
18.2-414.2,2,99.86794774550688
19.2-275,2,99.86816728375209
29.1-521(A)(4),2,99.86838682199729
C.46.2-871,2,99.8686063602425
2026-04-30 00:00:00,2,99.86882589848771
53.1-161,2,99.86904543673292
18.2-39,2,99.86926497497812
31-4,2,99.86948451322334
18.2-423.2,2,99.86970405146855
18.2-460(D),2,99.86992358971375
6.1-60,2,99.87014312795897
54-35,2,99.87036266620417
18.2-270,2,99.87058220444938
21-1/46.2-829,2,99.8708017426946
21-1/46.2-869,2,99.8710212809398
21-1/46.2-1139,2,99.871240819185
21-1/46.2-1112,2,99.87146035743022
C.46.2-853,2,99.87167989567543
18.2-31(8),2,99.87189943392063
18.2-31(6),2,99.87211897216585
24.2-1001,2,99.87233851041105
10.1-1418,2,99.87255804865626
